Year,Country_s,Country_r,Industry_i,Industry_j,BT_demand,BT_supply
2008,AFG,AFG,goods,goods,2.955921495324649,0.6908277445021235
2008,AFG,AFG,goods,services,8.70430711223285,0.2955621364030779
2008,AFG,AFG,services,goods,8.70430711223285,0.2955621364030779
2008,AFG,AFG,services,services,4.489708320998056,0.6297445839598577
2008,AFG,ALB,goods,goods,4.620117229457727e-4,9.855906013585778e-5
2008,AFG,ALB,goods,services,8.414030419132303e-5,1.7405308899542698e-5
2008,AFG,ALB,services,goods,3.259737084319018e-4,2.1528366873907062e-5
2008,AFG,ALB,services,services,6.517143533724815e-5,8.452646285070436e-6
2008,AFG,DZA,goods,goods,2.4337854112969435e-5,1.2872448299259808e-5
2008,AFG,DZA,goods,services,2.5043366699579204e-5,1.1690790172901553e-5
2008,AFG,DZA,services,goods,9.108360982708394e-6,4.995079805638459e-6
2008,AFG,DZA,services,services,8.933607859886538e-6,4.566645717975307e-6
2008,AFG,AND,goods,goods,5.233772505365827e-4,2.8692536680334405e-5
2008,AFG,AND,goods,services,5.309373995279801e-5,1.822670762140556e-5
2008,AFG,AND,services,goods,3.2112352577378387e-4,2.500318222202503e-5
2008,AFG,AND,services,services,3.0481820027857523e-5,1.1849429701847246e-5
2008,AFG,AGO,goods,goods,3.446904232854319e-5,1.7642362288837925e-5
2008,AFG,AGO,goods,services,4.599730433606877e-5,2.1025529617112715e-5
2008,AFG,AGO,services,goods,1.5028843755896063e-5,7.701952319764943e-6
2008,AFG,AGO,services,services,1.660349048397902e-5,8.186145661988816e-6
2008,ALB,AFG,goods,goods,4.620117229457727e-4,9.855906013585778e-5
2008,ALB,AFG,goods,services,3.259737084319018e-4,2.1528366873907062e-5
2008,ALB,AFG,services,goods,8.414030419132303e-5,1.7405308899542698e-5
2008,ALB,AFG,services,services,6.517143533724815e-5,8.452646285070436e-6
2008,ALB,ALB,goods,goods,7.989898731941712,0.4527103788718739
2008,ALB,ALB,goods,services,33.30144100069107,0.27261502541761073
2008,ALB,ALB,services,goods,33.30144100069107,0.27261502541761073
2008,ALB,ALB,services,services,7.1951321438171085,0.46525079945548564
2008,ALB,DZA,goods,goods,8.868093305791346e-5,1.1942253554192528e-5
2008,ALB,DZA,goods,services,1.3866496712615042e-4,1.5434964167682212e-5
2008,ALB,DZA,services,goods,1.8442229751145142e-5,4.617723058306678e-6
2008,ALB,DZA,services,services,2.5096680049953766e-5,5.330995795665463e-6
2008,ALB,AND,goods,goods,0.0010222741522545142,5.419574140184816e-5
2008,ALB,AND,goods,services,4.916583463307762e-4,2.8540006474769717e-5
2008,ALB,AND,services,goods,7.536269111048098e-4,4.883263765834713e-5
2008,ALB,AND,services,services,1.3054474227094335e-4,2.079296699861233e-5
2008,ALB,AGO,goods,goods,4.44068675773102e-4,2.4660788624502427e-5
2008,ALB,AGO,goods,services,6.233415228536689e-4,2.7672468680592873e-5
2008,ALB,AGO,services,goods,8.1893719958737e-5,9.999997766305675e-6
2008,ALB,AGO,services,services,1.0440360932282715e-4,9.595533244771836e-6
2008,DZA,AFG,goods,goods,2.4337854112969435e-5,1.2872448299259808e-5
2008,DZA,AFG,goods,services,9.108360982708394e-6,4.995079805638459e-6
2008,DZA,AFG,services,goods,2.5043366699579204e-5,1.1690790172901553e-5
2008,DZA,AFG,services,services,8.933607859886538e-6,4.566645717975307e-6
2008,DZA,ALB,goods,goods,8.868093305791346e-5,1.1942253554192528e-5
2008,DZA,ALB,goods,services,1.8442229751145142e-5,4.617723058306678e-6
2008,DZA,ALB,services,goods,1.3866496712615042e-4,1.5434964167682212e-5
2008,DZA,ALB,services,services,2.5096680049953766e-5,5.330995795665463e-6
2008,DZA,DZA,goods,goods,1.3344334444658292,0.3227669687481308
2008,DZA,DZA,goods,services,5.414934515390873,0.3806416528557991
2008,DZA,DZA,services,goods,5.414934515390873,0.3806416528557991
2008,DZA,DZA,services,services,1.8148153135778011,0.29059018795205627
2008,DZA,AND,goods,goods,4.734785955630869e-4,4.206279722885806e-5
2008,DZA,AND,goods,services,2.842264097636875e-5,1.3136205747155623e-5
2008,DZA,AND,services,goods,4.538778653208654e-4,3.754126098363304e-5
2008,DZA,AND,services,services,2.7829545688908828e-5,1.3721988511735843e-5
2008,DZA,AGO,goods,goods,9.70558749602526e-6,4.096587443465141e-6
2008,DZA,AGO,goods,services,5.063981564135333e-6,2.696879680974457e-6
2008,DZA,AGO,services,goods,7.2447262186926615e-6,3.046793364718876e-6
2008,DZA,AGO,services,services,3.0824462146363255e-6,1.8184690548356982e-6
2008,AND,AFG,goods,goods,5.233772505365827e-4,2.8692536680334405e-5
2008,AND,AFG,goods,services,3.2112352577378387e-4,2.500318222202503e-5
2008,AND,AFG,services,goods,5.309373995279801e-5,1.822670762140556e-5
2008,AND,AFG,services,services,3.0481820027857523e-5,1.1849429701847246e-5
2008,AND,ALB,goods,goods,0.0010222741522545142,5.419574140184816e-5
2008,AND,ALB,goods,services,7.536269111048098e-4,4.883263765834713e-5
2008,AND,ALB,services,goods,4.916583463307762e-4,2.8540006474769717e-5
2008,AND,ALB,services,services,1.3054474227094335e-4,2.079296699861233e-5
2008,AND,DZA,goods,goods,4.734785955630869e-4,4.206279722885806e-5
2008,AND,DZA,goods,services,4.538778653208654e-4,3.754126098363304e-5
2008,AND,DZA,services,goods,2.842264097636875e-5,1.3136205747155623e-5
2008,AND,DZA,services,services,2.7829545688908828e-5,1.3721988511735843e-5
2008,AND,AND,goods,goods,22.652962907549558,0.7040756842056421
2008,AND,AND,goods,services,94.13844707961253,0.344594542769717
2008,AND,AND,services,goods,94.13844707961253,0.344594542769717
2008,AND,AND,services,services,4.349316942666734,0.5822569850259021
2008,AND,AGO,goods,goods,6.213189627631361e-4,5.351937111634226e-5
2008,AND,AGO,goods,services,7.743964552007577e-4,6.296324235597405e-5
2008,AND,AGO,services,goods,3.728569484681225e-5,1.966853816279375e-5
2008,AND,AGO,services,services,4.4284065450813265e-5,2.141163984565399e-5
2008,AGO,AFG,goods,goods,3.446904232854319e-5,1.7642362288837925e-5
2008,AGO,AFG,goods,services,1.5028843755896063e-5,7.701952319764943e-6
2008,AGO,AFG,services,goods,4.599730433606877e-5,2.1025529617112715e-5
2008,AGO,AFG,services,services,1.660349048397902e-5,8.186145661988816e-6
2008,AGO,ALB,goods,goods,4.44068675773102e-4,2.4660788624502427e-5
2008,AGO,ALB,goods,services,8.1893719958737e-5,9.999997766305675e-6
2008,AGO,ALB,services,goods,6.233415228536689e-4,2.7672468680592873e-5
2008,AGO,ALB,services,services,1.0440360932282715e-4,9.595533244771836e-6
2008,AGO,DZA,goods,goods,9.70558749602526e-6,4.096587443465141e-6
2008,AGO,DZA,goods,services,7.2447262186926615e-6,3.046793364718876e-6
2008,AGO,DZA,services,goods,5.063981564135333e-6,2.696879680974457e-6
2008,AGO,DZA,services,services,3.0824462146363255e-6,1.8184690548356982e-6
2008,AGO,AND,goods,goods,6.213189627631361e-4,5.351937111634226e-5
2008,AGO,AND,goods,services,3.728569484681225e-5,1.966853816279375e-5
2008,AGO,AND,services,goods,7.743964552007577e-4,6.296324235597405e-5
2008,AGO,AND,services,services,4.4284065450813265e-5,2.141163984565399e-5
2008,AGO,AGO,goods,goods,1.7624656417125357,0.6365556316869211
2008,AGO,AGO,goods,services,10.32173072087503,0.4369841621805711
2008,AGO,AGO,services,goods,10.32173072087503,0.4369841621805711
2008,AGO,AGO,services,services,2.7108262745496896,0.6579754378490724
2009,AFG,AFG,goods,goods,2.812479096668057,0.7171178626386491
2009,AFG,AFG,goods,services,8.403552767717706,0.3059282027075387
2009,AFG,AFG,services,goods,8.403552767717706,0.3059282027075387
2009,AFG,AFG,services,services,4.397254303930064,0.6569137522365719
2009,AFG,ALB,goods,goods,4.2385522530140134e-4,9.004644232522081e-5
2009,AFG,ALB,goods,services,7.819059456735898e-5,1.598549142057609e-5
2009,AFG,ALB,services,goods,3.166865196116444e-4,2.0542814625808244e-5
2009,AFG,ALB,services,services,6.301077386145085e-5,7.896983256751916e-6
2009,AFG,DZA,goods,goods,1.8991568826518635e-5,9.604153574208434e-6
2009,AFG,DZA,goods,services,1.825326116511615e-5,8.083230028475357e-6
2009,AFG,DZA,services,goods,7.785537799651867e-6,3.8105009613280874e-6
2009,AFG,DZA,services,services,6.867591265936504e-6,3.270849078790713e-6
2009,AFG,AND,goods,goods,4.813539781238106e-4,2.669983921092243e-5
2009,AFG,AND,goods,services,4.5100790829906266e-5,1.5780442609655288e-5
2009,AFG,AND,services,goods,2.9897718658786427e-4,2.3930909208102e-5
2009,AFG,AND,services,services,2.682397437190818e-5,1.068740019831314e-5
2009,AFG,AGO,goods,goods,2.5605223324739865e-5,1.2439765626842538e-5
2009,AFG,AGO,goods,services,3.229363326361593e-5,1.407919272361523e-5
2009,AFG,AGO,services,goods,1.2650858747759523e-5,5.985787674946389e-6
2009,AFG,AGO,services,services,1.2250580742576869e-5,5.682434883970991e-6
2009,ALB,AFG,goods,goods,4.2385522530140134e-4,9.004644232522081e-5
2009,ALB,AFG,goods,services,3.166865196116444e-4,2.0542814625808244e-5
2009,ALB,AFG,services,goods,7.819059456735898e-5,1.598549142057609e-5
2009,ALB,AFG,services,services,6.301077386145085e-5,7.896983256751916e-6
2009,ALB,ALB,goods,goods,7.702820480737123,0.45782695013089864
2009,ALB,ALB,goods,services,32.903858213367634,0.28289700553163405
2009,ALB,ALB,services,goods,32.903858213367634,0.28289700553163405
2009,ALB,ALB,services,services,7.277173848756631,0.5133647709545409
2009,ALB,DZA,goods,goods,6.927843218815409e-5,9.713846669205267e-6
2009,ALB,DZA,goods,services,1.0259661616972824e-4,1.1831460130660328e-5
2009,ALB,DZA,services,goods,1.6593470107553504e-5,4.031103568635983e-6
2009,ALB,DZA,services,services,1.9713986197999176e-5,4.152749186201329e-6
2009,ALB,AND,goods,goods,9.155351952654308e-4,5.0619943539833664e-5
2009,ALB,AND,goods,services,4.261533961410019e-4,2.6061003427336966e-5
2009,ALB,AND,services,goods,6.846366146719414e-4,4.5916452216676234e-5
2009,ALB,AND,services,services,1.1518202939639599e-4,1.8903923367287042e-5
2009,ALB,AGO,goods,goods,3.199406871568465e-4,1.9559620498211e-5
2009,ALB,AGO,goods,services,4.3655139595518127e-4,2.0698227610592687e-5
2009,ALB,AGO,services,goods,6.402662513822092e-5,8.573179051458968e-6
2009,ALB,AGO,services,services,7.562563164703792e-5,7.253837499732981e-6
2009,DZA,AFG,goods,goods,1.8991568826518635e-5,9.604153574208434e-6
2009,DZA,AFG,goods,services,7.785537799651867e-6,3.8105009613280874e-6
2009,DZA,AFG,services,goods,1.825326116511615e-5,8.083230028475357e-6
2009,DZA,AFG,services,services,6.867591265936504e-6,3.270849078790713e-6
2009,DZA,ALB,goods,goods,6.927843218815409e-5,9.713846669205267e-6
2009,DZA,ALB,goods,services,1.6593470107553504e-5,4.031103568635983e-6
2009,DZA,ALB,services,goods,1.0259661616972824e-4,1.1831460130660328e-5
2009,DZA,ALB,services,services,1.9713986197999176e-5,4.152749186201329e-6
2009,DZA,DZA,goods,goods,1.7391311505667495,0.31414355327773696
2009,DZA,DZA,goods,services,6.926847976566712,0.3480354401346293
2009,DZA,DZA,services,goods,6.926847976566712,0.3480354401346293
2009,DZA,DZA,services,services,2.1920390693469836,0.27685442982662817
2009,DZA,AND,goods,goods,3.4561274003880717e-4,3.223802233736477e-5
2009,DZA,AND,goods,services,2.4362686112252958e-5,9.447541970982815e-6
2009,DZA,AND,services,goods,3.1068633975645e-4,2.667522122644758e-5
2009,DZA,AND,services,services,2.1469850795950646e-5,1.0025656161611046e-5
2009,DZA,AGO,goods,goods,9.163795399743779e-6,3.724947854026967e-6
2009,DZA,AGO,goods,services,4.993070981457408e-6,2.432963351215231e-6
2009,DZA,AGO,services,goods,6.272711617560253e-6,2.5921863969264526e-6
2009,DZA,AGO,services,services,2.723723898465308e-6,1.490304586773147e-6
2009,AND,AFG,goods,goods,4.813539781238106e-4,2.669983921092243e-5
2009,AND,AFG,goods,services,2.9897718658786427e-4,2.3930909208102e-5
2009,AND,AFG,services,goods,4.5100790829906266e-5,1.5780442609655288e-5
2009,AND,AFG,services,services,2.682397437190818e-5,1.068740019831314e-5
2009,AND,ALB,goods,goods,9.155351952654308e-4,5.0619943539833664e-5
2009,AND,ALB,goods,services,6.846366146719414e-4,4.5916452216676234e-5
2009,AND,ALB,services,goods,4.261533961410019e-4,2.6061003427336966e-5
2009,AND,ALB,services,services,1.1518202939639599e-4,1.8903923367287042e-5
2009,AND,DZA,goods,goods,3.4561274003880717e-4,3.223802233736477e-5
2009,AND,DZA,goods,services,3.1068633975645e-4,2.667522122644758e-5
2009,AND,DZA,services,goods,2.4362686112252958e-5,9.447541970982815e-6
2009,AND,DZA,services,services,2.1469850795950646e-5,1.0025656161611046e-5
2009,AND,AND,goods,goods,22.327160060901583,0.7164193068532818
2009,AND,AND,goods,services,96.0450905400018,0.3506210292860562
2009,AND,AND,services,goods,96.0450905400018,0.3506210292860562
2009,AND,AND,services,services,4.236712501037504,0.5829908482083479
2009,AND,AGO,goods,goods,4.119576746570452e-4,3.688818730671044e-5
2009,AND,AGO,goods,services,5.034483284931889e-4,4.239492226924817e-5
2009,AND,AGO,services,goods,2.8197663892164196e-5,1.4047061318243234e-5
2009,AND,AGO,services,services,3.096624645929975e-5,1.4306724650776747e-5
2009,AGO,AFG,goods,goods,2.5605223324739865e-5,1.2439765626842538e-5
2009,AGO,AFG,goods,services,1.2650858747759523e-5,5.985787674946389e-6
2009,AGO,AFG,services,goods,3.229363326361593e-5,1.407919272361523e-5
2009,AGO,AFG,services,services,1.2250580742576869e-5,5.682434883970991e-6
2009,AGO,ALB,goods,goods,3.199406871568465e-4,1.9559620498211e-5
2009,AGO,ALB,goods,services,6.402662513822092e-5,8.573179051458968e-6
2009,AGO,ALB,services,goods,4.3655139595518127e-4,2.0698227610592687e-5
2009,AGO,ALB,services,services,7.562563164703792e-5,7.253837499732981e-6
2009,AGO,DZA,goods,goods,9.163795399743779e-6,3.724947854026967e-6
2009,AGO,DZA,goods,services,6.272711617560253e-6,2.5921863969264526e-6
2009,AGO,DZA,services,goods,4.993070981457408e-6,2.432963351215231e-6
2009,AGO,DZA,services,services,2.723723898465308e-6,1.490304586773147e-6
2009,AGO,AND,goods,goods,4.119576746570452e-4,3.688818730671044e-5
2009,AGO,AND,goods,services,2.8197663892164196e-5,1.4047061318243234e-5
2009,AGO,AND,services,goods,5.034483284931889e-4,4.239492226924817e-5
2009,AGO,AND,services,services,3.096624645929975e-5,1.4306724650776747e-5
2009,AGO,AGO,goods,goods,2.256220877697719,0.6191886286200275
2009,AGO,AGO,goods,services,11.919022541539261,0.3925548216789748
2009,AGO,AGO,services,goods,11.919022541539261,0.3925548216789748
2009,AGO,AGO,services,services,3.159801004603623,0.6057639417388004
2010,AFG,AFG,goods,goods,2.8944058593422306,0.7215181651813637
2010,AFG,AFG,goods,services,8.556067157453683,0.3061605259396869
2010,AFG,AFG,services,goods,8.556067157453683,0.3061605259396869
2010,AFG,AFG,services,services,4.49066082372246,0.6615808707433553
2010,AFG,ALB,goods,goods,4.257152540627396e-4,9.437847258198962e-5
2010,AFG,ALB,goods,services,8.110711283206567e-5,1.6612802518515322e-5
2010,AFG,ALB,services,goods,3.0317350010240193e-4,2.0832348985446234e-5
2010,AFG,ALB,services,services,6.296840781519391e-5,8.117174814244044e-6
2010,AFG,DZA,goods,goods,2.109137111669698e-5,1.0624835393951633e-5
2010,AFG,DZA,goods,services,2.145051418403812e-5,9.263111294478053e-6
2010,AFG,DZA,services,goods,8.174092279202373e-6,4.168514140454445e-6
2010,AFG,DZA,services,services,7.82958462309582e-6,3.6801615301459657e-6
2010,AFG,AND,goods,goods,5.59966145262337e-4,2.8021778861162337e-5
2010,AFG,AND,goods,services,4.964486720232087e-5,1.6712172930084896e-5
2010,AFG,AND,services,goods,3.4566617139767584e-4,2.50260496103053e-5
2010,AFG,AND,services,services,2.9358677215196744e-5,1.1363794254461665e-5
2010,AFG,AGO,goods,goods,2.944980948220942e-5,1.4428146587870433e-5
2010,AFG,AGO,goods,services,3.8789936446652384e-5,1.7094156257455843e-5
2010,AFG,AGO,services,goods,1.3060175507605025e-5,6.431100953890257e-6
2010,AFG,AGO,services,services,1.4172517646513886e-5,6.724791083557092e-6
2010,ALB,AFG,goods,goods,4.257152540627396e-4,9.437847258198962e-5
2010,ALB,AFG,goods,services,3.0317350010240193e-4,2.0832348985446234e-5
2010,ALB,AFG,services,goods,8.110711283206567e-5,1.6612802518515322e-5
2010,ALB,AFG,services,services,6.296840781519391e-5,8.117174814244044e-6
2010,ALB,ALB,goods,goods,7.446281826260629,0.4392049196084577
2010,ALB,ALB,goods,services,32.0621360497238,0.2760448466660165
2010,ALB,ALB,services,goods,32.0621360497238,0.2760448466660165
2010,ALB,ALB,services,services,7.1568079061888366,0.47312229662864425
2010,ALB,DZA,goods,goods,7.597865037371583e-5,1.08990729131113e-5
2010,ALB,DZA,goods,services,1.1540935078525164e-4,1.357209619660903e-5
2010,ALB,DZA,services,goods,1.7451276197333263e-5,4.3800346805654995e-6
2010,ALB,DZA,services,services,2.2270972694507305e-5,4.720715338022698e-6
2010,ALB,AND,goods,goods,0.0010876670588068696,5.6478055842963605e-5
2010,ALB,AND,goods,services,4.545985605660264e-4,2.9047316470017975e-5
2010,ALB,AND,services,goods,8.370623048865282e-4,5.1490940488442845e-5
2010,ALB,AND,services,services,1.2952566657670303e-4,2.1522074167827538e-5
2010,ALB,AGO,goods,goods,3.7878619630008945e-4,2.2690299262613145e-5
2010,ALB,AGO,goods,services,5.297931813566724e-4,2.5332448376878107e-5
2010,ALB,AGO,services,goods,7.337411549801772e-5,9.22511012317449e-6
2010,ALB,AGO,services,services,9.262865769236767e-5,8.714976735752472e-6
2010,DZA,AFG,goods,goods,2.109137111669698e-5,1.0624835393951633e-5
2010,DZA,AFG,goods,services,8.174092279202373e-6,4.168514140454445e-6
2010,DZA,AFG,services,goods,2.145051418403812e-5,9.263111294478053e-6
2010,DZA,AFG,services,services,7.82958462309582e-6,3.6801615301459657e-6
2010,DZA,ALB,goods,goods,7.597865037371583e-5,1.08990729131113e-5
2010,DZA,ALB,goods,services,1.7451276197333263e-5,4.3800346805654995e-6
2010,DZA,ALB,services,goods,1.1540935078525164e-4,1.357209619660903e-5
2010,DZA,ALB,services,services,2.2270972694507305e-5,4.720715338022698e-6
2010,DZA,DZA,goods,goods,1.4939223716463217,0.3157781096420533
2010,DZA,DZA,goods,services,6.536361208262097,0.35571705824375194
2010,DZA,DZA,services,goods,6.536361208262097,0.35571705824375194
2010,DZA,DZA,services,services,2.1179512071015947,0.281391049977579
2010,DZA,AND,goods,goods,4.567096026708884e-4,3.8332444303480744e-5
2010,DZA,AND,goods,services,2.687565582198168e-5,1.1713378896761784e-5
2010,DZA,AND,services,goods,4.281830546997555e-4,3.3126211774345836e-5
2010,DZA,AND,services,services,2.6000087090029553e-5,1.222193483938962e-5
2010,DZA,AGO,goods,goods,8.680510288011472e-6,3.696674437709922e-6
2010,DZA,AGO,goods,services,4.74835606551615e-6,2.537854940474095e-6
2010,DZA,AGO,services,goods,6.086461227256284e-6,2.536496132814493e-6
2010,DZA,AGO,services,services,2.7026180340651696e-6,1.5586215324938333e-6
2010,AND,AFG,goods,goods,5.59966145262337e-4,2.8021778861162337e-5
2010,AND,AFG,goods,services,3.4566617139767584e-4,2.50260496103053e-5
2010,AND,AFG,services,goods,4.964486720232087e-5,1.6712172930084896e-5
2010,AND,AFG,services,services,2.9358677215196744e-5,1.1363794254461665e-5
2010,AND,ALB,goods,goods,0.0010876670588068696,5.6478055842963605e-5
2010,AND,ALB,goods,services,8.370623048865282e-4,5.1490940488442845e-5
2010,AND,ALB,services,goods,4.545985605660264e-4,2.9047316470017975e-5
2010,AND,ALB,services,services,1.2952566657670303e-4,2.1522074167827538e-5
2010,AND,DZA,goods,goods,4.567096026708884e-4,3.8332444303480744e-5
2010,AND,DZA,goods,services,4.281830546997555e-4,3.3126211774345836e-5
2010,AND,DZA,services,goods,2.687565582198168e-5,1.1713378896761784e-5
2010,AND,DZA,services,services,2.6000087090029553e-5,1.222193483938962e-5
2010,AND,AND,goods,goods,23.96528754015177,0.6972609609771969
2010,AND,AND,goods,services,102.09269536241895,0.3412780875196243
2010,AND,AND,services,goods,102.09269536241895,0.3412780875196243
2010,AND,AND,services,services,4.308665607267666,0.5762018811856521
2010,AND,AGO,goods,goods,6.032792381034475e-4,4.866379977774552e-5
2010,AND,AGO,goods,services,7.517057964627322e-4,5.738576601858655e-5
2010,AND,AGO,services,goods,3.367459920881205e-5,1.77980309513323e-5
2010,AND,AGO,services,services,4.007220866247752e-5,1.9401850427243688e-5
2010,AGO,AFG,goods,goods,2.944980948220942e-5,1.4428146587870433e-5
2010,AGO,AFG,goods,services,1.3060175507605025e-5,6.431100953890257e-6
2010,AGO,AFG,services,goods,3.8789936446652384e-5,1.7094156257455843e-5
2010,AGO,AFG,services,services,1.4172517646513886e-5,6.724791083557092e-6
2010,AGO,ALB,goods,goods,3.7878619630008945e-4,2.2690299262613145e-5
2010,AGO,ALB,goods,services,7.337411549801772e-5,9.22511012317449e-6
2010,AGO,ALB,services,goods,5.297931813566724e-4,2.5332448376878107e-5
2010,AGO,ALB,services,services,9.262865769236767e-5,8.714976735752472e-6
2010,AGO,DZA,goods,goods,8.680510288011472e-6,3.696674437709922e-6
2010,AGO,DZA,goods,services,6.086461227256284e-6,2.536496132814493e-6
2010,AGO,DZA,services,goods,4.74835606551615e-6,2.537854940474095e-6
2010,AGO,DZA,services,services,2.7026180340651696e-6,1.5586215324938333e-6
2010,AGO,AND,goods,goods,6.032792381034475e-4,4.866379977774552e-5
2010,AGO,AND,goods,services,3.367459920881205e-5,1.77980309513323e-5
2010,AGO,AND,services,goods,7.517057964627322e-4,5.738576601858655e-5
2010,AGO,AND,services,services,4.007220866247752e-5,1.9401850427243688e-5
2010,AGO,AGO,goods,goods,1.830942094362879,0.627516984247362
2010,AGO,AGO,goods,services,10.197042039010041,0.4278334503078832
2010,AGO,AGO,services,goods,10.197042039010041,0.4278334503078832
2010,AGO,AGO,services,services,2.726911057302953,0.6413697126703756
